proteinname,go_IC
esbp6,integral component of membrane
esbp6,integral component of fungal-type vacuolar membrane
esbp6,cell periphery
rps3,intracellular
rps3,nucleus
rps3,cytoplasm
rps3,ribosome
rps3,small ribosomal subunit
rps3,cytosolic small ribosomal subunit
rps3,intracellular ribonucleoprotein complex
rps3,90S preribosome
rps3,"preribosome, small subunit precursor"
mnt3,Golgi membrane
mnt3,fungal-type vacuole
mnt3,cellular_component unknown
mnt3,Golgi apparatus
mnt3,membrane
mnt3,integral component of membrane
cit1,mitochondrion
cit1,mitochondrial matrix
taf10,SAGA complex
taf10,nucleus
taf10,transcription factor TFIID complex
taf10,SLIK (SAGA-like) complex
ess1,nucleus
ess1,cytoplasm
tco89,extrinsic component of vacuolar membrane
tco89,fungal-type vacuole membrane
tco89,vacuole
tco89,vacuolar membrane
tco89,plasma membrane
tco89,membrane
tco89,extrinsic component of cytoplasmic side of plasma membrane
tco89,TORC1 complex
ime2,nucleus
dun1,nucleus
cpr2,fungal-type vacuole
cpr2,cellular_component unknown
cpr2,extracellular region
yct1,endoplasmic reticulum
yct1,endoplasmic reticulum membrane
yct1,plasma membrane
yct1,membrane
yct1,integral component of membrane
yct1,cell periphery
ngl2,intracellular
ngl2,nucleus
ngl2,cytoplasm
prm5,fungal-type vacuole
prm5,cellular bud neck
prm5,membrane
prm5,integral component of membrane
pex22,cytoplasm
pex22,peroxisome
pex22,peroxisomal membrane
pex22,integral component of peroxisomal membrane
pex22,membrane
pex22,integral component of membrane
pex32,peroxisome
pex32,peroxisomal membrane
pex32,integral component of peroxisomal membrane
pex32,membrane
pex32,integral component of membrane
lin1,chromatin
lin1,nucleus
lin1,U5 snRNP
lin1,U4/U6 x U5 tri-snRNP complex
itr2,fungal-type vacuole
itr2,plasma membrane
itr2,integral component of plasma membrane
itr2,membrane
itr2,integral component of membrane
itr2,cell periphery
gip3,cytoplasm
gip3,mitochondrion
gip3,endoplasmic reticulum
gip3,ribosome
hur1,cellular_component unknown
hur1,membrane
hur1,integral component of membrane
cho2,endoplasmic reticulum
cho2,endoplasmic reticulum membrane
cho2,membrane
cho2,integral component of membrane
cho2,cell periphery
fks3,"1,3-beta-D-glucan synthase complex"
fks3,mitochondrion
fks3,endoplasmic reticulum
fks3,membrane
fks3,integral component of membrane
rfc2,nucleus
rfc2,DNA replication factor C complex
rfc2,Rad17 RFC-like complex
rfc2,Ctf18 RFC-like complex
rfc2,Elg1 RFC-like complex
mpc2,mitochondrion
mpc2,mitochondrial inner membrane
mpc2,membrane
mpc2,integral component of membrane
mpc2,integral component of mitochondrial inner membrane
smd2,nucleus
smd2,U5 snRNP
smd2,U1 snRNP
smd2,U2 snRNP
smd2,intracellular ribonucleoprotein complex
smd2,small nuclear ribonucleoprotein complex
smd2,U4/U6 x U5 tri-snRNP complex
smd2,U2-type prespliceosome
smd2,precatalytic spliceosome
smd2,catalytic step 2 spliceosome
rup1,nucleus
rup1,cytoplasm
utp23,nucleus
utp23,nucleolus
utp23,mitochondrion
utp23,small-subunit processome
hop,nucleus
spc105,"chromosome, centromeric region"
spc105,kinetochore
spc105,condensed chromosome kinetochore
spc105,condensed nuclear chromosome kinetochore
spc105,condensed nuclear chromosome inner kinetochore
spc105,nucleus
spc105,chromosome
spc105,cytoplasm
spc105,mitochondrion
spc105,spindle pole body
spc105,cytoskeleton
spc105,membrane
spc105,NMS complex
spc105,nuclear membrane
ynl143c,cellular_component unknown
ynl143c,membrane
ynl143c,integral component of membrane
oxp1,cytoplasm
oxp1,cytosol
rad18,nuclear chromatin
rad18,nucleus
rad18,Rad6-Rad18 complex
fsh2,cytoplasm
apm3,Golgi apparatus
apm3,membrane
apm3,AP-3 adaptor complex
apm3,clathrin adaptor complex
apm3,cytoplasmic vesicle membrane
apm3,cytoplasmic vesicle
srp40,nucleoplasm
srp40,nucleolus
ypl277c,membrane
mgm1,mitochondrion
mgm1,mitochondrial inner membrane
mgm1,mitochondrial intermembrane space
mgm1,membrane
mgm1,integral component of membrane
mgm1,mitochondrial crista
mgm1,intrinsic component of mitochondrial inner membrane
mgm1,extrinsic component of mitochondrial inner membrane
mgm1,mitochondrial inner boundary membrane
mtc3,mitochondrion
mtc3,mitochondrial respiratory chain complex IV
sog2,incipient cellular bud site
sog2,cytoplasm
sog2,cellular bud
sog2,mating projection tip
frt1,endoplasmic reticulum
frt1,endoplasmic reticulum membrane
frt1,membrane
frt1,integral component of membrane
snf6,nucleus
snf6,cytosol
snf6,SWI/SNF complex
pau7,cellular_component unknown
pau7,fungal-type cell wall
acb1,extracellular region
acb1,nucleus
acb1,cytoplasm
acb1,cytosol
rpd3,histone deacetylase complex
rpd3,nucleus
rpd3,cytoplasm
rpd3,Rpd3S complex
rpd3,Rpd3L complex
rpd3,nuclear periphery
rpd3,Rpd3L-Expanded complex
rpd3,Snt2C complex
rpd3,Sin3-type complex
ddi1,cytoplasm
ddi1,plasma membrane
ddi1,membrane
vnx1,fungal-type vacuole
vnx1,fungal-type vacuole membrane
vnx1,vacuole
vnx1,vacuolar membrane
vnx1,endoplasmic reticulum membrane
vnx1,plasma membrane
vnx1,membrane
vnx1,integral component of membrane
vnx1,vacuole-mitochondrion membrane contact site
erv29,endoplasmic reticulum
erv29,endoplasmic reticulum membrane
erv29,membrane
erv29,integral component of membrane
erv29,ER to Golgi transport vesicle
spe3,nucleus
spe3,cytoplasm
rps14ap,intracellular
rps14ap,nucleus
rps14ap,nucleolus
rps14ap,cytoplasm
rps14ap,ribosome
rps14ap,cytosolic small ribosomal subunit
rps14ap,intracellular ribonucleoprotein complex
rps14ap,90S preribosome
rps14ap,small-subunit processome
mmm1,mitochondrion
mmm1,mitochondrial outer membrane
mmm1,endoplasmic reticulum
mmm1,endoplasmic reticulum membrane
mmm1,membrane
mmm1,integral component of membrane
mmm1,integral component of endoplasmic reticulum membrane
mmm1,ERMES complex
dfg10,cytoplasm
dfg10,endoplasmic reticulum
dfg10,endoplasmic reticulum membrane
dfg10,membrane
dfg10,integral component of membrane
hes1,fungal-type vacuole membrane
hes1,cellular_component unknown
hes1,cellular bud neck
sip18,cytoplasm
rkm3,nucleus
rkm3,cytosol
sec39,nuclear envelope
sec39,peroxisome
sec39,endoplasmic reticulum
sec39,endoplasmic reticulum membrane
sec39,membrane
sec39,Dsl1/NZR complex
pdc1,nucleus
pdc1,cytoplasm
pdc1,cytosol
ecm2,Prp19 complex
ecm2,nucleus
ecm2,spliceosomal complex
ecm2,U2-type catalytic step 1 spliceosome
ecm2,U2-type catalytic step 2 spliceosome
smp3,endoplasmic reticulum
smp3,endoplasmic reticulum membrane
smp3,membrane
smp3,integral component of membrane
smp3,intrinsic component of endoplasmic reticulum membrane
ict1,cellular_component unknown
csi2,fungal-type vacuole
csi2,cellular bud neck
tif35,cytoplasm
tif35,eukaryotic translation initiation factor 3 complex
tif35,cytoplasmic stress granule
tif35,multi-eIF complex
spt5,nucleus
spt5,mitochondrion
spt5,DSIF complex
spt5,rDNA heterochromatin
rps24ap,intracellular
rps24ap,nucleolus
rps24ap,cytoplasm
rps24ap,mitochondrion
rps24ap,ribosome
rps24ap,cytosolic small ribosomal subunit
rps24ap,intracellular ribonucleoprotein complex
erg12,nucleus
erg12,cytoplasm
erg12,cytosol
atp12,mitochondrion
rpn3,proteasome complex
rpn3,"proteasome regulatory particle, lid subcomplex"
nnr1,cytoplasm
nnr1,mitochondrion
afg1,mitochondrion
afg1,mitochondrial inner membrane
sak1,cytoplasm
sak1,cytosol
sak1,cell division site
nup133,condensed chromosome kinetochore
nup133,"chromosome, telomeric region"
nup133,nucleus
nup133,nuclear pore
nup133,cytosol
nup133,membrane
nup133,integral component of membrane
nup133,nuclear pore outer ring
nup133,nuclear membrane
yjl007c,cellular_component unknown
yjl007c,membrane
yjl007c,integral component of membrane
sti1,cytoplasm
psr2,cytosol
psr2,plasma membrane
psr2,membrane
wsc4,endoplasmic reticulum membrane
wsc4,membrane
wsc4,integral component of membrane
rps9ap,intracellular
rps9ap,nucleus
rps9ap,nucleolus
rps9ap,cytoplasm
rps9ap,ribosome
rps9ap,small ribosomal subunit
rps9ap,cytosolic small ribosomal subunit
rps9ap,intracellular ribonucleoprotein complex
rps9ap,90S preribosome
rps9ap,small-subunit processome
sbe2,Golgi apparatus
clb4,nucleus
clb4,cytoplasm
clb4,spindle pole body
rtn2,nucleus
rtn2,cytoplasm
rtn2,endoplasmic reticulum
rtn2,endoplasmic reticulum membrane
rtn2,membrane
rtn2,integral component of membrane
rtn2,cortical endoplasmic reticulum
rtn2,endoplasmic reticulum tubular network
rtn2,cell periphery
spo14,prospore membrane
spo14,nucleus
spo14,endosome
tda9,intracellular
tda9,nucleus
svp26,endoplasmic reticulum
svp26,Golgi apparatus
svp26,membrane
svp26,integral component of membrane
svp26,ER to Golgi transport vesicle
svp26,integral component of Golgi membrane
svp26,integral component of endoplasmic reticulum membrane
vps53,GARP complex
vps53,cytoplasm
vps53,endosome
vps53,Golgi apparatus
vps53,cytosol
vps53,endosome membrane
vps53,membrane
ecm16,nucleus
ecm16,nucleolus
ecm16,mitochondrion
ecm16,intracellular ribonucleoprotein complex
ecm16,90S preribosome
ecm16,small-subunit processome
shc1,prospore membrane
shc1,cytoplasm
shc1,membrane
ceg1,nucleus
ceg1,mRNA cap methyltransferase complex
aim36,mitochondrion
aim36,membrane
aim36,integral component of membrane
aim36,mitochondrial membrane
cwh43,endoplasmic reticulum
cwh43,endoplasmic reticulum membrane
cwh43,plasma membrane
cwh43,integral component of plasma membrane
cwh43,cellular bud tip
cwh43,cellular bud neck
cwh43,membrane
cwh43,integral component of membrane
rps8ap,intracellular
rps8ap,cytoplasm
rps8ap,ribosome
rps8ap,cytosolic small ribosomal subunit
rps8ap,intracellular ribonucleoprotein complex
rps8ap,90S preribosome
cox4,mitochondrion
cox4,mitochondrial envelope
cox4,mitochondrial inner membrane
cox4,mitochondrial respiratory chain complex IV
cox4,membrane
cox4,integral component of membrane
gpi2,glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex
gpi2,endoplasmic reticulum
gpi2,endoplasmic reticulum membrane
gpi2,membrane
gpi2,integral component of membrane
eaf6,histone acetyltransferase complex
eaf6,nucleus
eaf6,NuA3 histone acetyltransferase complex
eaf6,NuA4 histone acetyltransferase complex
eaf6,NuA3a histone acetyltransferase complex
eaf6,NuA3b histone acetyltransferase complex
csm3,nucleus
csm3,cytoplasm
csm3,replication fork protection complex
rps28ap,intracellular
rps28ap,cytoplasm
rps28ap,ribosome
rps28ap,cytosolic small ribosomal subunit
rps28ap,intracellular ribonucleoprotein complex
yth1,nucleus
yth1,cytosol
yth1,mRNA cleavage and polyadenylation specificity factor complex
cce1,mitochondrion
cce1,mitochondrial inner membrane
rod1,cytosol
rod1,plasma membrane
rod1,membrane
ldb17,cytoplasm
ldb17,cellular bud
ldb17,cellular bud neck
ldb17,actin cortical patch
grs1,cytoplasm
grs1,mitochondrion
grs1,mitochondrial matrix
aim2,cytoplasm
ypr084w,cellular_component unknown
mcm6,nucleus
mcm6,nuclear pre-replicative complex
mcm6,cytoplasm
mcm6,DNA replication preinitiation complex
mcm6,replication fork protection complex
mcm6,MCM complex
mcm6,MCM core complex
mmo1,cellular_component unknown
mmo1,mitochondrion
mmo1,membrane
mmo1,integral component of membrane
arg7,mitochondrion
arg7,mitochondrial matrix
erg5,endoplasmic reticulum
rtc2,mitochondrion
rtc2,vacuole
rtc2,vacuolar membrane
rtc2,membrane
rtc2,integral component of membrane
rtc2,mitochondrial membrane
rtc2,integral component of fungal-type vacuolar membrane
flo9,extracellular region
flo9,cell wall
flo9,fungal-type cell wall
flo9,membrane
flo9,anchored component of membrane
hht2,nucleosome
hht2,nuclear nucleosome
hht2,nucleus
hht2,chromosome
hht2,CENP-A containing nucleosome
ydj1,cytoplasm
ydj1,cytosol
ydj1,perinuclear region of cytoplasm
ydj1,TRC complex
ygl262w,cellular_component unknown
om45,mitochondrion
om45,mitochondrial outer membrane
om45,membrane
om45,integral component of membrane
om45,integral component of mitochondrial outer membrane
mmr1,incipient cellular bud site
mmr1,mitochondrion
mmr1,mitochondrial outer membrane
mmr1,cellular bud
mmr1,cellular bud tip
mmr1,cellular bud neck
mmr1,membrane
nup1,nucleus
nup1,nuclear pore
nup1,membrane
nup1,integral component of membrane
nup1,nuclear membrane
nup1,nuclear pore central transport channel
nup1,nuclear pore nuclear basket
ahc1,intracellular
ahc1,nucleus
ahc1,Ada2/Gcn5/Ada3 transcription activator complex
ahc1,cytoplasm
chk1,nucleus
chk1,cytoplasm
yml119w,cellular_component unknown
yml119w,cytoplasm
rpl2bp,intracellular
rpl2bp,cytoplasm
rpl2bp,ribosome
rpl2bp,cytosolic large ribosomal subunit
rpl2bp,intracellular ribonucleoprotein complex
msc7,endoplasmic reticulum
msc7,integral component of membrane
mnl1,endoplasmic reticulum
mnl1,endoplasmic reticulum lumen
mnl1,membrane
mnl1,endoplasmic reticulum quality control compartment
cnm67,cytoplasm
cnm67,spindle pole body
cnm67,outer plaque of spindle pole body
cnm67,cytoskeleton
scc2,nuclear chromatin
scc2,nucleus
scc2,2-micrometer circle DNA
scc2,cytosol
scc2,SMC loading complex
mnt4,cellular_component unknown
mnt4,Golgi apparatus
mnt4,membrane
mnt4,integral component of membrane
cst6,nucleus
cst6,cytosol
rpl18ap,intracellular
rpl18ap,cytoplasm
rpl18ap,ribosome
rpl18ap,cytosolic large ribosomal subunit
rpl18ap,intracellular ribonucleoprotein complex
gal11,nucleus
gal11,mediator complex
gal11,core mediator complex
yfr057w,cellular_component unknown
tom6,mitochondrion
tom6,mitochondrial outer membrane
tom6,mitochondrial outer membrane translocase complex
tom6,membrane
tom6,integral component of membrane
seg1,cytoplasm
seg1,ribosome
seg1,plasma membrane
seg1,membrane
seg1,eisosome
seg1,cell periphery
aim20,fungal-type vacuole
aim20,nucleus
aim20,cytoplasm
aim20,vacuole
aim20,vacuolar membrane
aim20,membrane
aim20,integral component of membrane
rsm26,mitochondrion
rsm26,mitochondrial small ribosomal subunit
rsm26,ribosome
rsm26,intracellular ribonucleoprotein complex
pin4,cytoplasm
ydr476c,endoplasmic reticulum
spo77,intracellular
spo77,cytoplasm
ydr029w,cellular_component unknown
ydr029w,membrane
ydr029w,integral component of membrane
pef1,nucleus
pef1,cytoplasm
pef1,cytosol
pef1,cellular bud tip
pef1,cellular bud neck
pef1,site of polarized growth
arf1,intracellular
arf1,Golgi apparatus
arf1,cytosol
ybr053c,cellular_component unknown
ybr053c,extracellular region
rpl15ap,intracellular
rpl15ap,cytoplasm
rpl15ap,ribosome
rpl15ap,cytosolic large ribosomal subunit
rpl15ap,intracellular ribonucleoprotein complex
ubc4,proteasome complex
mdh3,peroxisome
mdh3,peroxisomal matrix
mdh3,peroxisomal importomer complex
yer135c,cellular_component unknown
gre3,nucleus
gre3,cytoplasm
mcd1,nuclear chromosome
mcd1,"chromosome, centromeric region"
mcd1,condensed nuclear chromosome
mcd1,nucleus
mcd1,chromosome
mcd1,mitochondrion
mcd1,nuclear mitotic cohesin complex
hnt3,nucleus
hnt3,cytoplasm
ppm1,cellular_component unknown
ppm1,cytosol
rer1,Golgi membrane
rer1,fungal-type vacuole
rer1,endoplasmic reticulum
rer1,Golgi apparatus
rer1,membrane
rer1,integral component of membrane
rer1,ER to Golgi transport vesicle
rer1,COPI-coated vesicle
fmc1,mitochondrion
fmc1,mitochondrial matrix
rfa1,"chromosome, telomeric region"
rfa1,condensed nuclear chromosome
rfa1,nucleus
rfa1,DNA replication factor A complex
rfa1,cytoplasm
rfa1,cytosol
yor376w,membrane
yor376w,integral component of membrane
ypp1,nucleus
ypp1,cytoplasm
ypp1,endosome
ypp1,cytosol
ypp1,ribosome
ypp1,plasma membrane
ypp1,membrane
ypp1,actin cortical patch
isa1,mitochondrion
isa1,mitochondrial matrix
tem1,spindle pole body
tem1,Bfa1-Bub2 complex
pun1,cytoplasm
pun1,endoplasmic reticulum
pun1,plasma membrane
pun1,bicellular tight junction
pun1,cellular bud
pun1,membrane
pun1,integral component of membrane
pun1,membrane raft
pun1,cell cortex of cell tip
pun1,cell periphery
fol2,nucleus
fol2,cytoplasm
ndc1,nucleus
ndc1,nuclear pore
ndc1,cytoplasm
ndc1,spindle pole body
ndc1,cytoskeleton
ndc1,membrane
ndc1,integral component of membrane
ndc1,nuclear membrane
ndc1,nuclear pore transmembrane ring
isf1,cellular_component unknown
mih1,intracellular
mih1,nucleus
mih1,cytoplasm
crm1,kinetochore
crm1,nucleus
crm1,nuclear pore
crm1,cytoplasm
crm1,spindle pole body
crm1,integral component of membrane
crm1,"preribosome, large subunit precursor"
crm1,perinuclear region of cytoplasm
hnt1,nucleus
hnt1,cytoplasm
icl2,mitochondrion
icl2,mitochondrial matrix
stt3,endoplasmic reticulum
stt3,endoplasmic reticulum membrane
stt3,oligosaccharyltransferase complex
stt3,membrane
stt3,integral component of membrane
scj1,endoplasmic reticulum
scj1,endoplasmic reticulum lumen
spt4,"chromosome, centromeric region"
spt4,kinetochore
spt4,nucleus
spt4,chromosome
spt4,nuclear telomeric heterochromatin
spt4,mating-type region heterochromatin
spt4,DSIF complex
spt4,rDNA heterochromatin
ymr114c,nucleus
ymr114c,cytoplasm
ymr114c,ribosome
dci1,cytoplasm
dci1,peroxisome
dci1,peroxisomal matrix
rpl37bp,intracellular
rpl37bp,cytoplasm
rpl37bp,ribosome
rpl37bp,cytosolic large ribosomal subunit
rpl37bp,intracellular ribonucleoprotein complex
rpl37bp,"preribosome, large subunit precursor"
ino1,cytoplasm
atp20,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
atp20,mitochondrion
atp20,membrane
atp20,mitochondrial membrane
atp20,"proton-transporting ATP synthase complex, coupling factor F(o)"
rsa3,nucleus
rsa3,nucleolus
rsa3,intracellular ribonucleoprotein complex
rsa3,"preribosome, large subunit precursor"
sda1,nucleus
sda1,nucleolus
srp68,nucleus
srp68,cytoplasm
srp68,endoplasmic reticulum
srp68,"signal recognition particle, endoplasmic reticulum targeting"
srp68,intracellular ribonucleoprotein complex
srp68,nuclear periphery
yel077c,cellular_component unknown
itr1,fungal-type vacuole
itr1,fungal-type vacuole membrane
itr1,plasma membrane
itr1,integral component of plasma membrane
itr1,membrane
itr1,integral component of membrane
itr1,cell periphery
rtk1,cellular_component unknown
rtk1,nucleus
rtk1,cytoplasm
smd3,commitment complex
smd3,nucleus
smd3,spliceosomal complex
smd3,U5 snRNP
smd3,U1 snRNP
smd3,U2 snRNP
smd3,U4 snRNP
smd3,U12-type spliceosomal complex
smd3,cytoplasm
smd3,intracellular ribonucleoprotein complex
smd3,pICln-Sm protein complex
smd3,SMN-Sm protein complex
smd3,U4/U6 x U5 tri-snRNP complex
smd3,U2-type prespliceosome
smd3,precatalytic spliceosome
smd3,catalytic step 2 spliceosome
cak1,nucleus
cak1,cytoplasm
cak1,mitotic spindle
spn1,nucleus
cam1,nucleus
cam1,cytoplasm
cam1,eukaryotic translation elongation factor 1 complex
cam1,cytoplasmic stress granule
vps74,nucleus
vps74,cytoplasm
vps74,Golgi apparatus
vps74,Golgi medial cisterna
vps74,trans-Golgi network
vps74,cytosol
vps74,membrane
vps74,extrinsic component of membrane
vps74,Golgi cisterna membrane
map2,nucleus
map2,cytoplasm
rpt1,proteasome complex
rpt1,nucleus
rpt1,cytoplasm
rpt1,"proteasome regulatory particle, base subcomplex"
rpt1,nuclear proteasome complex
rpt1,cytosolic proteasome complex
